,i
9522,14.798477080834322
9523,17.49560515175513
9524,23.25477758908515
9525,43.61387535129195
9526,57.87303261830401
9527,86.67890270868936
9528,85.85871345134603
9529,25.72897041106913
9530,30.510898720812648
9531,20.2483439584413
9532,28.462354709677513
9533,89.6169544970395
9534,51.957261645249595
9535,37.74802815579575
9536,101.53757423040865
9537,27.112873689548454
9538,44.852583026034644
9539,29.164024630469708
9540,19.2510756345881
9541,42.47618376407783
9542,32.01758218735699
9543,22.573210759193408
9544,40.94053533273812
9545,51.72966527666076
9546,37.54664354863566
9547,26.88965051695661
9548,19.0434722754891
9549,85.65397883384806
9550,30.698050240855633
9551,73.2155477323209
9552,107.76493250053113
9553,42.60098099089192
9554,43.92813967240754
9555,16.455950838425082
9556,87.6287630252584
9557,100.07483986873385
9558,90.89696679004959
9559,392.3933718919688
9560,120.07705715590262
9561,281.80802244474097
9562,131.63555631540035
9563,1355.9295806372256
9564,717.7432715764147
9565,301.826118801858
9566,38.67691504014919
9567,186.65329383903892
9568,94.99315344229726
9569,281.73971224434257
9570,44.06115023154615
9571,49.77152414030763
9572,101.55380759910928
9573,58.09427617908216
9574,40.08939702844209
9575,155.16654101251007
9576,27.29015838440619
9577,61.60179930591466
9578,43.53686577761956
9579,77.76257139531491
9580,40.391106418894466
9581,35.60239639162784
9582,54.695398248270465
9583,60.67161827592688
9584,51.33424142134007
9585,74.60873148107979
9586,66.87536378980528
9587,18.885988599651487
9588,54.86939648900595
9589,24.294451244312405
9590,78.7745348572939
9591,37.01992721882576
9592,88.23832192099731
9593,57.949028068797865
9594,95.16536015930754
9595,35.96965924019365
9596,46.05141665187721
9597,40.67621735834364
9598,49.848176410035705
9599,27.659872407157764
9600,62.67878339484602
9601,47.0185607735988
9602,41.548280338401156
9603,75.08457621993334
9604,48.95199540945489
9605,34.51676887970027
9606,51.18664807283813
9607,26.207364772937247
9608,34.89734625901606
9609,57.93345461330789
9610,68.87714673689199
9611,91.83543725675578
9612,83.15628207907163
9613,35.07071780493483
9614,48.61570914170304
9615,28.270848963250074
9616,24.054001328174916
9617,24.497292414767266
9618,74.54034554287664
9619,95.16937256700568
9620,75.24474582405173
9621,106.51762180349073
9622,74.53772663916979
9623,81.10898243514573
9624,45.91973819931887
9625,35.52505117424317
9626,38.096109727626484
9627,128.82646195321863
9628,50.39708760483228
9629,33.99521078478132
9630,32.7501206569633
9631,64.16939210232411
9632,83.4609845761916
9633,51.325043828642166
9634,49.28073752668706
9635,53.29381776729843
9636,46.62457127299767
9637,86.25055842551427
9638,61.45415086146191
9639,63.875395378748756
9640,124.32045351394085
9641,49.16063408486557
9642,44.80958212081524
9643,129.0380124549704
9644,45.18164613715803
9645,73.84500422508275
9646,50.06547181337203
9647,60.273983728735004
9648,29.030101546168336
9649,65.17472033988489
9650,27.773858187094987
9651,35.163069187797596
9652,29.95173680449903
9653,293.7463347412545
9654,44.644656306934564
9655,68.11905734924777
9656,27.845967524432556
9657,83.5832073316746
9658,45.14713246730551
9659,54.063758342892754
9660,58.824032481462716
9661,24.4657249328863
9662,29.2511488300626
9663,71.34728059454498
9664,28.40685804230306
9665,38.629179178265325
9666,45.87482769834237
9667,370.95574059410967
9668,21.7663693285945
9669,23.70964893972761
9670,83.20771933288063
9671,85.23234647355837
9672,69.58497180673058
9673,41.484828204519296
9674,21.232049917219808
9675,34.13470470633107
9676,62.25989992325235
9677,92.4640244667205
9678,26.670186043553667
9679,31.810872079636358
9680,73.2617369367067
9681,51.731301056315196
9682,66.35495603697568
9683,69.0818171290335
9684,58.70541673428412
9685,36.2294151701538
9686,121.44985954708594
9687,26.663580673789223
9688,58.96670849761205
9689,77.16096630225141
9690,47.75938541949835
9691,127.7716558355706
9692,36.39648654121475
9693,46.48864050056654
9694,67.16110169219253
9695,39.510695482194556
9696,24.133108445017726
9697,61.75717942632956
9698,83.07072126261899
9699,32.072300336859534
9700,32.18184773096318
9701,64.28605928907984
9702,96.64746648479202
9703,35.9152314670006
9704,39.42984655352774
9705,84.21195156082196
9706,140.10897506518648
9707,29.61874577618567
9708,58.19856899372899
9709,37.48950025255561
9710,43.33831206619373
9711,65.09816845680841
9712,74.688988000455
9713,34.772568320513905
9714,49.239545956521596
9715,80.40743666727784
9716,55.336070311987335
9717,26.54062691189185
9718,91.92291994502799
9719,93.42770067985427
9720,37.07518238906577
9721,89.86020324310294
9722,125.26708122511349
9723,21.203796058275795
9724,70.87606813876715
9725,35.360613318950364
9726,311.6453331230711
9727,71.35868727547523
9728,86.92364363911753
9729,36.19169309400796
9730,107.71893896412733
9731,54.071736881034106
9732,31.402770861464415
9733,42.87908680628026
9734,125.92214863608085
9735,536.6444332969083
9736,26.0477738774735
9737,83.70457974128898
9738,44.21358895090952
9739,51.42377852798396
9740,32.045548827124904
9741,105.27753485271587
9742,40.45636800753227
9743,136.08214968097985
9744,31.95953240199208
9745,79.50232609129202
9746,36.333114377787844
9747,48.07479750950266
9748,30.574533999933653
9749,79.09235458054653
9750,87.36039497739927
9751,32.10527762337619
9752,86.31437160479913
9753,56.640214795342416
9754,36.55533673822456
9755,50.199689742048285
9756,31.18523483988652
9757,70.36234171861271
9758,44.08430001034234
9759,81.67347570996955
9760,46.00039700702367
9761,118.19391179911675
9762,27.24718870353657
9763,47.26186414411443
9764,39.898504520364696
9765,48.428266224369494
9766,112.05723293477541
9767,162.8506870015993
9768,33.12605525762981
9769,26.816578419190794
9770,38.625311286128124
9771,31.132850472490627
9772,37.40766106072661
9773,70.0007322949536
9774,44.16685544114714
9775,152.64135914602826
9776,51.25782524249103
9777,30.4060777654081
9778,27.02304958961606
9779,38.49565613973851
9780,63.96803740874516
9781,33.582853734282985
9782,51.146469040721605
9783,44.3936865430031
9784,34.84141936416698
9785,38.782168933620056
9786,27.807935370509277
9787,35.3394991119345
9788,33.9511656068951
9789,28.464304806045956
9790,58.080092108475405
9791,30.854028251639587
9792,108.83625093439375
9793,49.315292301905
9794,95.49410125462889
9795,26.402326362090314
9796,49.144055356081324
9797,107.32397774646132
9798,58.25636290204608
9799,48.33630192648485
9800,102.37994407647635
9801,42.675060651177745
9802,51.77821540792703
9803,60.79911974321759
9804,80.72815706545518
9805,43.59778855253167
9806,54.93034935561391
9807,103.25197311947844
9808,66.7928248094856
9809,47.89793791202034
9810,36.68780095647988
9811,20.217989156170525
9812,45.70028068742202
9813,46.25744315782249
9814,40.35777067954645
9815,128.0676127922734
9816,76.82688014288394
9817,43.7287233485043
9818,43.5058248930067
9819,26.46250570447359
9820,40.41303789540985
9821,31.69701868204122
9822,65.56700972156334
9823,36.94469424737454
9824,35.15769542363404
9825,66.34061972907735
9826,34.99846233238376
9827,32.0293398314851
9828,52.38885851488919
9829,71.95802034180481
9830,30.106620000238937
9831,75.03025161754378
9832,57.833091093141164
9833,51.432270986993096
9834,39.59171018754676
9835,59.60367307791057
9836,55.90022126285983
9837,26.01722480413336
9838,73.02582198835515
9839,30.43948069991704
9840,111.11103302535832
9841,37.168959449178985
9842,34.473016900639244
9843,40.74594788150396
9844,39.04700438760973
9845,95.2869777587564
9846,89.07326231810069
9847,52.18815134144304
9848,28.28833621493042
9849,32.22744714697557
9850,25.06737040466592
9851,81.30542429864047
9852,37.57033045184929
9853,27.10758726607669
9854,50.8152781257996
9855,88.82231291576278
9856,25.986163744238162
9857,76.98373361658467
9858,42.042339301313504
9859,24.684605546434256
9860,46.00395280274935
9861,97.68408328422588
9862,50.22553531660831
9863,25.703219914638264
9864,34.528595070924396
9865,51.6735348712747
9866,33.14177126592759
9867,56.26366395965392
9868,58.173014768788434
9869,33.99538994678067
9870,80.35900100278454
9871,43.25912916043288
9872,25.87278707413018
9873,34.593863517882205
9874,49.68800616431904
9875,27.628937245232823
9876,19.964328782327094
9877,30.798196267156335
9878,54.0720218506008
9879,50.15473428302088
9880,46.537503703514666
9881,60.22085274068227
9882,33.10999770755344
9883,47.67781997353714
9884,33.57258998027781
9885,40.03689336966491
9886,28.27820024024067
9887,45.122473340667874
9888,53.88474146864401
9889,81.03577726175035
9890,28.211314536584837
9891,73.35510483325938
9892,42.00778835293159
9893,24.992883162128326
9894,93.75439192114871
9895,34.81939178452012
9896,71.44598991694123
9897,29.251559924621446
9898,88.05265912609896
9899,29.566084000317783
9900,23.114465956308223
9901,43.48328443910891
9902,70.01450658087555
9903,22.895466401134623
9904,51.488229770346706
9905,33.81444137088111
9906,65.74220745976314
9907,75.44354975529333
9908,34.09868442160065
9909,32.21301354993166
9910,40.937730486815546
9911,81.67806715073343
9912,78.84666687723168
9913,29.127876267867087
9914,25.757099511937586
9915,38.59085664783983
9916,60.692299063727624
9917,25.65553674344776
9918,67.96832428295016
9919,38.70457854901114
9920,32.382661806062615
9921,30.756726284454746
9922,68.9296802214125
9923,935.9674064299495
9924,131.25362639472598
9925,221.84720872054066
9926,472.13069781305126
9927,3393.023732006296
9928,837.1178533473716
9929,129.84138224144087
9930,247.32569593930566
9931,135.04620194893562
9932,115.18823541052296
9933,59.1916131643892
9934,555.9633021822291
9935,131.83967561077628
9936,328.0378553632482
9937,78.5884875825894
9938,395.00909920410925
9939,56.43015909717704
9940,160.4440747711137
9941,115.13806230679701
9942,54.37598645470501
9943,133.9701205896374
9944,166.01131072657606
9945,106.65562078631176
9946,345.4236707440742
9947,148.97465194594145
9948,203.84610257722645
9949,118.00926090636273
9950,33.96011325575129
9951,140.6035909959879
9952,126.51505995356231
9953,72.81752517030905
9954,122.72856659394186
9955,586.1215846904299
9956,89.83479131489065
9957,69.83332115176066
9958,74.63049187896044
9959,122.28909740344265
9960,317.5353176512169
9961,77.25821775965349
9962,41.13164412855439
9963,102.6136612280222
9964,408.93453783957403
9965,89.91468158334443
9966,87.3356899800184
9967,182.4251193104618
9968,64.14065277513095
9969,117.44960924556068
9970,33.4344534011787
9971,163.93107963778553
9972,94.84724770243776
9973,70.04895415490854
9974,36.42258296740683
9975,84.47331880669353
9976,71.3665852767009
9977,82.23467414672297
9978,418.1767735786861
9979,82.21849572928119
9980,77.12979582002646
9981,61.31105673904543
9982,41.283519686072296
9983,45.70301039746145
9984,58.6042306298959
9985,356.974647435021
9986,65.28392506518334
9987,25.343982564333025
9988,85.18713986246041
9989,96.29597560530664
9990,135.62273641133754
9991,234.09179034549518
9992,323.30140218192
9993,161.99241245375225
9994,111.60949808201768
9995,116.42760195466457
9996,255.01411703087243
9997,96.0607837719401
9998,30.262516763182308
9999,725.6748622355196
10000,35.25535408608382
10001,42.451715679046856
10002,92.05866666161845
10003,49.137235523561856
10004,211.3967522544584
10005,593.4383296166275
10006,215.5586290817941
10007,155.02050358326676
10008,469.7447355893672
10009,137.14025770552743
10010,352.3473601400478
10011,426.36768841371924
10012,170.3952214104115
10013,57.03130712586993
10014,91.59890943138114
10015,98.9831133972088
10016,76.48738741558994
10017,5554.0101955732625
10018,289.49687068388374
10019,71.07431630633481
10020,120.97968421988124
10021,48.64894297131705
10022,137.5306188702464
10023,27.51351613179885
10024,815.4287134114259
10025,106.04115269702142
10026,328.0286350939554
10027,116.07123973814016
10028,123.24796817061221
10029,255.58953862928465
10030,152.44011119305628
10031,160.7431219649511
10032,68.00988895204836
10033,111.124892551473
10034,90.81492743984197
10035,214.49904736057724
10036,53.076588200078874
10037,94.1425710910009
10038,136.63694049560536
10039,1357.3714605181115
10040,337.317349755497
10041,333.4875099844759
10042,890.9548495730348
10043,67.98552037455997
10044,80.57315736406339
10045,182.5244927578262
10046,282.4711937624962
10047,275.12211147392406
10048,358.5433485784716
10049,49.09107548176414
10050,23.749459529557715
10051,35.145036352974635
10052,50.80046165276525
10053,57.81602526514562
10054,120.45777933238247
10055,117.07284166805526
10056,70.1944357014682
10057,59.69515306522746
10058,39.790989834562566
10059,43.18540116768074
10060,41.01713146749138
10061,32.432191937469675
10062,24.16119054451376
10063,49.921701758394455
10064,61.051709442883855
10065,56.51349205503673
10066,31.018808048003756
10067,44.62238809974273
10068,50.753006636389514
10069,24.384970617073062
10070,33.18803118861692
10071,59.977073859015064
10072,36.92594234031727
10073,31.70860290376296
10074,127.59781716886012
10075,21.528615258781667
10076,37.20848449206362
10077,29.82551176767947
10078,18.045341093016923
10079,38.36117940456173
10080,81.93243361724507
10081,42.71158602417501
10082,97.27207334046248
10083,63.19877530444412
10084,47.98030136863227
10085,24.414375119123314
10086,35.879979527517676
10087,51.2875491409794
10088,155.09949929831905
10089,41.40328535102682
10090,20.612445972554934
10091,26.646723319591818
10092,29.038262395063924
10093,24.008238913971294
10094,87.5144599654761
10095,39.67519100051911
10096,36.82643783165478
10097,45.8968339969125
10098,35.12145941456896
10099,47.91594808937476
10100,100.61336725284465
10101,108.1561962940491
10102,75.20140165619623
10103,105.49340117352367
10104,44.20116326187719
10105,23.88493857314278
10106,62.25519701795808
10107,38.155317117962966
10108,49.288876069893455
10109,28.624718513765227
10110,352.5324838466191
10111,106.34243175748658
10112,51.56906596831209
10113,33.38339262570979
10114,138.6292105416296
10115,40.814005420343804
10116,113.72087514389517
10117,81.42849563638377
10118,33.92904521364537
10119,189.05706403560907
10120,45.368316993133014
10121,82.21878460168018
10122,136.88415950256962
10123,99.1364263679053
10124,108.21454250524263
10125,28.83979106048195
10126,31.715176603923116
10127,71.19740849264166
10128,73.18211412419916
10129,39.33292181118504
10130,33.206343226876044
10131,44.27600315449536
10132,118.73437219131645
10133,31.492820771050862
10134,39.69791929008044
10135,24.39525387660262
10136,58.07233825375253
10137,24.536227145308608
10138,54.90950975076358
10139,26.159757346564625
10140,30.154946670097473
10141,135.8258799028858
10142,55.3577525451566
10143,126.16859799754846
10144,177.14879785346955
10145,33.551718231553636
10146,23.76152009266141
10147,40.17350378843476
10148,68.465654083106
10149,66.3612510044072
10150,32.47090084209552
10151,100.86714745561858
10152,35.449181732776
10153,32.88901186375657
10154,97.60466254040865
10155,75.47059157211083
10156,36.93716638659546
10157,314.33403079789383
10158,30.688290774176807
10159,39.92837447035426
10160,195.05916691405045
10161,39.506739324915465
10162,159.59988569549867
10163,55.66561990745163
10164,26.108842078041324
10165,29.858224461987426
10166,40.25156393163523
10167,34.32647154407083
10168,51.74257116623533
10169,24.893852718596833
10170,32.79687096601872
10171,71.50764266334546
10172,142.2080687586334
10173,23.122304232475503
